episode,cumulative_reward,success,episode_length,final_absolute_error,epsilon,mean_loss,elapsed_seconds
21,15.986336912243859,True,106,0.0018625603050171358,0.7391364333471014,0.04629084336536251,32.18831575498916
22,27.49965706161456,True,145,0.0062713883306563245,0.7280493868468949,0.04631055707818475,34.44443769499776
23,-4.054323647357528,True,102,0.017930379555379794,0.7171286460441915,0.047585019773310595,36.23694468897884
24,14.06237312843441,True,115,0.0004544580004418597,0.7063717163535286,0.057233268500346206,37.910472399002174
25,18.368213656870648,True,53,0.029470690285536116,0.6957761406082257,0.05371885990091371,38.72265874798177
26,17.614269397594036,True,9,0.039878078376756096,0.6853394984991023,0.08196890581813124,38.90843333498924
27,-1.8632808334630724,True,96,0.011573159109202091,0.6750594060216157,0.052477498849232994,40.464532193000196
28,10.570152260165196,True,39,0.03190809375555492,0.6649335149312915,0.056505993486214906,41.09481885298737
29,15.553720727656035,True,18,0.021098344937999003,0.6549595122073221,0.04581205267459154,41.361838240001816
30,19.095580791216342,True,66,0.01912756435199703,0.6451351195242122,0.05233493500925375,42.307795886998065
31,9.830570853408425,True,55,0.039905181134731404,0.635458092731349,0.06159681782803752,43.081502412998816
32,14.879165433440358,True,22,0.012498951286721738,0.6259262213403788,0.0506505367600105,43.401875446987106
33,17.339044951181858,True,27,0.012157230400562241,0.6165373280202731,0.0633260459397678,43.8634317489923
34,17.200907689984888,True,16,0.014265907147124564,0.607289268099969,0.044824801734648645,44.10225076699862
35,14.046739952638747,True,70,0.02656283788674796,0.5981799290784694,0.08156502096514617,45.04787531797774
36,17.325049386685713,True,74,0.01103798587964977,0.5892072301422924,0.07142611878697534,46.32162646399229
37,17.537664036359637,True,8,0.00390683532519779,0.580369121690158,0.14493186329491436,46.47843303499394
38,13.557007370702923,True,24,0.0025420705039122526,0.5716635848648056,0.10346802331817646,46.75975777898566
39,17.69153454210609,True,24,0.00931033089952793,0.5630886310918335,0.0685860615146036,47.03005717799533
40,17.29369245354319,True,13,0.0073125854459960005,0.554642301625456,0.07885302008631137,47.17430123197846
41,12.155184535658918,True,25,0.008314667881116233,0.5463226671010741,0.08262191154062748,47.61721629099338
42,15.553631472587586,True,34,0.003096630596125194,0.538127827094558,0.06290317776010317,48.03962793198298
43,14.471140177804045,True,25,0.0009748466885213802,0.5300559096881396,0.08208245471119881,48.40060573199298
44,10.01128829724621,True,40,0.014850128474046653,0.5221050710428176,0.08251365004107356,48.97647285298444
45,12.127004466415384,True,29,0.005894250287180436,0.5142734949771753,0.06490733557990913,49.42806524399202
46,13.410235611535608,True,31,0.012643377488698287,0.5065593925525177,0.05587666142251222,49.84090879600262
47,19.428843428730033,True,48,0.0018248398378811204,0.4989610016642299,0.0621891546373566,50.406512905989075
48,13.850902317557484,True,24,0.017252856362047875,0.49147658663926647,0.06213996283865223,50.79469980800059
49,16.154816538607705,True,39,0.02764063831530672,0.48410443783967744,0.07859489125892138,51.336216166993836
50,14.453095492458669,True,18,0.007673925594347597,0.47684287127208225,0.11393232519427936,51.57651417099987
51,4.630866055143994,True,33,0.0021480008415802887,0.469690228203001,0.06574486444393794,51.98589151198394
52,11.341915716670337,True,27,0.0004988155986448417,0.462644874779956,0.06769518926739693,52.322440901974915
53,16.511117980565178,True,15,0.005480554623293554,0.4557052016582566,0.04938536894818147,52.543939989001956
54,16.28321417646366,True,32,0.010970665973380589,0.4488696236333828,0.09058549796463922,52.96657456899993
55,12.391230229986832,True,25,0.006086047747782486,0.44213657927888206,0.09350342772901059,53.34209723598906
56,17.224540035426617,True,14,0.013783337530074866,0.43550453058969885,0.10837402181433779,53.56665786297526
57,17.22158620150294,True,13,0.011349496416313568,0.42897196263085335,0.087111718307894,53.736050209990935
58,11.36420711921528,True,44,0.037838434982715,0.42253738319139056,0.07527512692931024,54.58407658099895
59,9.850924790208229,True,28,0.009223896588427927,0.4161993224435197,0.10174156805234295,54.959453868999844
60,16.01631273503881,True,32,0.005484408312350697,0.4099563326068669,0.08966649795183912,55.46553286499693
61,17.717486293264663,True,10,0.01812498831668989,0.4038069876177639,0.05999043956398964,55.629179785988526
62,17.503777538985013,True,12,0.0018444080378719058,0.39774988280349743,0.035644867457449436,55.86596455599647
63,11.771799231600015,True,29,0.026737116435359032,0.391783634561445,0.08878042786542711,56.423118982987944
64,20.658781396003903,True,33,0.006129839642998347,0.3859068800430233,0.0666696827181361,56.86509388400009
65,17.5358316231519,True,11,0.015677848818758167,0.380118276842378,0.08912986500019376,56.98731350898743
66,18.938562096841633,True,20,0.008902192235752726,0.3744165026897423,0.08379531390964985,57.22284171899082
67,16.20396750420332,True,15,0.005446291803483327,0.3688002551493962,0.06328022573143244,57.460702726995805
68,10.370890620118008,True,26,0.021798789215757952,0.36326825132215523,0.07107332305839428,57.82289862897596
69,22.130461214110255,True,19,0.012581483932252654,0.3578192275523229,0.06900749380063069,58.077035217982484
70,13.811078111024107,True,22,0.0007633034315760456,0.35245193913903805,0.08554664931514046,58.37287883798126
71,19.312761985068207,True,22,0.004649158152767036,0.34716516005195247,0.07679771665822376,58.7215473119868
72,7.3675597851863115,True,57,0.007990392699896876,0.34195768265117316,0.08318611087375566,59.59263727098005
73,13.448917191661895,True,22,0.0002998462359320997,0.33682831741140556,0.07268194278532808,59.90582660899963
74,10.060145670291968,True,28,0.004674129926928394,0.3317758926502345,0.07291126470746738,60.302638637978816
75,15.774218332691817,True,16,0.018353054624725695,0.32679925426048095,0.0660198702244088,60.54190322497743
76,22.986784528949645,True,33,0.004180874010213387,0.3218972654465737,0.06040153607274547,60.973879147990374
77,19.051089735748246,True,23,0.018197173607150507,0.3170688064648751,0.06744219953923122,61.31991188498796
78,16.94932982753962,True,15,0.004371621878260568,0.312312774367902,0.05311066508293152,61.55460018699523
79,13.898779145162553,True,22,0.011927971390481018,0.30762808275238346,0.07144032486460426,61.83963372599101
80,16.48488643707242,True,15,0.027773356563372625,0.3030136615110977,0.07645431235432625,62.01865001098486
81,17.30830827645259,True,14,0.003462540328154573,0.29846845658843124,0.0820282990378993,62.18720105898683
82,13.258597330749035,True,23,0.004433100939905121,0.2939914297396048,0.08220141154268513,62.59942885898636
83,13.763156682811676,True,20,0.013801110036359088,0.28958155829351073,0.07299089897423983,62.831682947988156
84,6.12966887957882,True,34,0.010948898652458405,0.2852378349191081,0.0631468165665865,63.30183701598435
85,11.505673061311246,True,24,0.01513614672028607,0.28095926739532145,0.07376102870330215,63.70969146897551
86,12.538919275969965,True,27,0.0003074198266158623,0.2767448783843916,0.056938542536011445,64.06151346198749
87,17.570087041240185,True,9,0.00397171154544354,0.27259370520862575,0.04210036527365446,64.16074793998268
88,13.347915967460722,True,21,0.005883436809347331,0.26850479963049634,0.07823500746772402,64.45082327499404
89,17.986626878380775,True,8,0.0016716401653816826,0.26447722763603887,0.055224008625373244,64.58938486597617
90,14.043211174500176,True,19,0.002159205054666491,0.2605100692214983,0.057934306659980825,64.96776213598787
91,15.97955472082831,True,16,0.00859174199850693,0.2566024181831758,0.05994914658367634,65.44793975297944
92,17.483740339241923,True,11,0.009925287275714081,0.2527533819104282,0.07267850163308057,65.58355253498303
93,23.459134908777195,True,24,0.0197957915684705,0.24896208118177174,0.06748138666929056,65.91515761398477
94,16.092791859572753,True,16,0.002677189624299803,0.24522764996404517,0.09227553196251392,66.11761538599967
95,16.89875895021323,True,13,1.2455053385734827e-05,0.2415492352145845,0.0806389356461855,66.27931229598471
96,16.81492646969855,True,14,0.0036732452477823696,0.23792599668636571,0.05829629448375532,66.54910461098189
97,12.872686459310353,True,20,0.009682612882429997,0.23435710673607021,0.05491666328161955,66.8143308479921
98,13.273368500988,True,20,0.0033677060450952867,0.23084175013502917,0.0494045602157712,67.12362659399514
99,10.459101109951735,True,27,0.008565967594094781,0.22737912388300371,0.05957897179932506,67.60590342999785
100,14.232610999513419,True,27,0.0079086558910888,0.22396843702475866,0.058441718143445474,67.9599696569785
101,16.297696414031087,True,16,0.005458213822782998,0.22060891046938727,0.05163051118142903,68.22110376600176
102,15.596454086713493,True,17,0.032616179171931214,0.21729977681234647,0.04720193914630834,68.4680068869784
103,7.854321634583175,True,28,0.005498924983775133,0.21404028016016127,0.06511469684275133,68.78593483500299
104,15.176018876000308,True,18,0.0038204205773464395,0.21082967595775884,0.05812755785882473,69.0004728709755
105,16.01911635674769,True,16,0.0017531562341981388,0.20766723081839245,0.05333555117249489,69.2518705620023
106,17.67685673367232,True,10,0.010573709241468512,0.20455222235611656,0.06350043918937445,69.39804794898373
107,17.564048395352437,True,20,0.00489631840925181,0.2014839390207748,0.060749237053096296,69.67725084797712
108,12.260010405257344,True,21,0.006069788021881517,0.19846167993546318,0.06601810934288162,69.96876003398211
109,12.132084605609998,True,22,0.006122715477087981,0.19548475473643123,0.05453525475141677,70.31166699397727
110,17.534863209584728,True,10,0.003303982545429962,0.19255248341538475,0.04261132180690765,70.47580651700264
111,14.829919314694962,True,17,0.00043141664916807043,0.18966419616415398,0.0477087468127994,70.75998319199425
112,16.171945860492997,True,17,0.0016182816394036403,0.18681923322169167,0.05880837602650418,70.98215288299252
113,17.30703632826917,True,13,0.0072500606055689865,0.1840169447233663,0.04779093870176719,71.13336436598911
114,12.531701090862043,True,23,0.007564501792382328,0.1812566905525158,0.04416972908960736,71.48389637097716
115,13.325044357217848,True,21,0.0059676635683072465,0.17853784019422808,0.04708572716585228,71.81492732799961
116,17.846862808382138,True,27,0.002258286512210772,0.17585977259131466,0.0468721789204412,72.1126965089934
117,14.702392230229451,True,20,0.0013872785455698033,0.17322187600244493,0.046780232805758715,72.40850074400078
118,17.44321884769015,True,11,0.004892335533176445,0.17062354786240824,0.04486793279647827,72.58908261399483
119,17.029407202452422,True,13,0.006630502588182818,0.16806419464447211,0.03721298950795944,72.80598484299844
120,17.48269012016244,True,12,0.011002295023156111,0.16554323172480503,0.04422332796578606,72.96000507898862
121,16.67661011647433,True,15,0.004219000214412877,0.16306008324893295,0.05211381837725639,73.13588175797486
122,11.246845401660538,True,23,0.013065233361955975,0.16061418200019895,0.0656117262399715,73.45130085499841
123,17.3680921391584,True,12,0.005482732780929339,0.15820496927019595,0.050591472536325455,73.63426852499833
124,10.934766102256253,True,25,0.005010313664093435,0.155831894731143,0.04350252456963062,74.02816217299551
125,17.70302473616175,True,8,0.005652756961218405,0.15349441631017585,0.03670957870781422,74.12560120597482
126,16.23292157110409,True,16,0.0071125930865260645,0.15119200006552322,0.03679781872779131,74.37092520299484
127,13.326427006116138,True,20,0.004749797940044154,0.14892412006454037,0.03425289485603571,74.61095223599114
128,13.200785914482548,True,20,0.0037680004861150307,0.14669025826357227,0.041643107682466506,74.84430453099776
129,19.058131127152592,True,17,0.008533388740650433,0.14448990438961867,0.03714788584586452,75.14991379599087
130,14.241492646466941,True,19,0.0069466249766700905,0.1423225558237744,0.04268167471807254,75.47664331298438
131,11.837070096074603,True,23,0.004701017917461914,0.14018771748641778,0.03696139286393705,75.77798354299739
132,17.438412758268534,True,12,0.00010670330008571982,0.13808490172412152,0.03393938501055042,75.93082603099174
133,16.162553395237772,True,18,0.0038978210785371448,0.1360136281982597,0.041992786133454904,76.29380269799731
134,17.229130352847278,True,12,0.005911887633627294,0.13397342377528582,0.036414099081108965,76.44020377699053
135,9.889922133309302,True,25,0.0007206192595932137,0.13196382241865653,0.03474770404398441,76.82404206399224
136,11.9233693276532,True,21,0.004489244244866408,0.12998436508237668,0.05981381494729292,77.24305076498422
137,23.917754370201145,True,21,0.004602493985770312,0.12803459960614103,0.03803503185155846,77.63988898397656
138,15.123213793127798,True,18,0.0012586068095308822,0.1261140806120489,0.04143257304612133,77.86327532699215
139,11.910918843551919,True,22,0.005179188239309851,0.12422236940286817,0.034676526419141075,78.10390243498841
140,17.80059509128332,True,8,0.012379377159050981,0.12235903386182514,0.031654427759349346,78.21256877700216
141,17.852417984604834,True,8,0.005901515532874064,0.12052364835389777,0.03087753616273403,78.33535469099297
142,11.845220280135981,True,23,0.001488033328168381,0.1187157936285893,0.034725916693392006,78.7003322620003
143,17.46219990211539,True,11,0.0032176567933613065,0.11693505672416046,0.03284707462245768,78.84793771000113
144,17.521053828159346,True,8,0.0217083807034218,0.11518103087329805,0.036807667231187224,78.94099456598633
145,15.252770954743028,True,18,0.005107886401852835,0.11345331541019858,0.031191396837433178,79.14467269700253
146,18.124932465236633,True,20,0.01807638430115449,0.11175151567904561,0.03708126004785299,79.41681067697937
147,17.774771500867793,True,8,0.0012583890137612408,0.11007524294385992,0.029734301613643765,79.50544427399291
148,17.545159104757477,True,11,0.0018775037198760225,0.10842411429970203,0.037383897907354614,79.71650673798285
149,10.93971871775866,True,23,0.004655259527262867,0.1067977525852065,0.03453073820666126,80.02620046198717
150,14.413029801542871,True,19,0.006909844795876308,0.10519578629642841,0.03261221425705835,80.3071073500032
151,11.898209859547205,True,23,0.002000529629732184,0.10361784950198198,0.04710314455239669,80.6819865089783
152,13.302459325757809,True,21,0.004235712652043699,0.10206358175945225,0.062480236270598004,80.97723030799534
153,17.21628560926765,True,15,0.005790975377303664,0.10053262803306047,0.043001850694417955,81.16587233898463
154,12.43225267175585,True,22,0.00399372432876155,0.09902463861256457,0.04019659757614136,81.42317374399863
155,15.902407198923175,True,18,0.000610265340471039,0.09753926903337609,0.04132912618418535,81.68977542498033
156,16.027960904780777,True,16,0.009912493617780849,0.09607617999787545,0.040210303268395364,81.9191112970002
157,16.183719733450562,True,16,0.002510877211497342,0.09463503729790732,0.0405801790766418,82.22015652898699
158,15.388283347431571,True,19,0.006603620717669456,0.0932155117384387,0.0406307586909909,82.45473506397684
159,14.958752148729399,True,18,0.003564491348150345,0.09181727906236212,0.039482063303391136,82.77002959497622
160,13.325339299047481,True,20,0.0031727646872369286,0.09044001987642668,0.042731189355254176,83.06999409099808
161,12.714532612264156,True,21,0.005826961883154014,0.08908341957828028,0.038891524342553954,83.38636225799564
162,15.217161105480045,True,17,0.003528798929245569,0.08774716828460608,0.03213680787559818,83.59266382097849
163,11.010854815784842,True,22,0.005646381509947007,0.08643096076033699,0.039958462457765236,83.84649058699142
164,17.643457486084664,True,10,0.0016309672745397213,0.08513449634893193,0.037000283040106295,83.97848916298244
165,16.992683154484258,True,13,0.005520256434548926,0.08385747890369795,0.05708785426731293,84.13644191698404
166,13.224427498388103,True,22,0.0013043876944045518,0.08259961672014247,0.06595121713524515,84.5058482849854
167,14.485702683404089,True,19,0.01097418396291494,0.08136062246934034,0.047184784553552926,84.75836338597583
168,16.39102618845645,True,15,0.004398178103151629,0.08014021313230023,0.0465592031677564,84.95169390999945
169,11.937497606314718,True,23,0.006511699117369596,0.07893810993531572,0.04946887412148973,85.47418001599726
170,16.085241328831763,True,16,0.006691440476281951,0.07775403828628598,0.046094706282019615,85.75359831599053
171,17.54384907804488,True,8,0.0011443978942013919,0.07658772771199168,0.04611669760197401,85.86728387797484
172,15.727424848126248,True,18,0.0023123227051035644,0.0754389117963118,0.052227080075277224,86.11171195699717
173,11.82658864351688,True,23,0.00700877826427726,0.07430732811936713,0.049233992057649986,86.48230328498175
174,12.893261452158914,True,22,0.012083607893970782,0.07319271819757663,0.049685702066529884,86.78016665097675
175,11.804209660086782,True,21,0.010316897803565483,0.07209482742461297,0.050722984685784296,87.05570209398866
176,17.48882871574897,True,11,8.590316848175461e-05,0.07101340501324377,0.04686399769376625,87.32101364398841
177,11.094228869571817,True,23,0.0016133829598964367,0.06994820393804511,0.04534594666050828,87.77160782399005
178,13.005401506903581,True,22,0.004072111843618109,0.06889898087897443,0.04210755457593636,88.09317338798428
179,15.341035376582294,True,18,0.0021318037459712724,0.06786549616578981,0.08996861738463242,88.39102395199006
180,13.313729634392075,True,21,0.007682959718424143,0.06684751372330296,0.05818099422114236,88.65672315098345
181,13.121967086428777,True,21,0.012554650739614037,0.06584480101745341,0.05992572470789864,89.00556866498664
182,17.831943459901957,True,8,0.009235020827611008,0.06485712900219161,0.05933471443131566,89.10171822298435
183,16.41855960225221,True,15,0.007507324561386197,0.06388427206715873,0.06306257992982864,89.32919198798481
184,15.158178215334193,True,18,0.003761178830995804,0.06292600798615135,0.060304797151022486,89.65596541098785
185,16.536201479379088,True,15,0.018358594742744816,0.06198211786635908,0.054055061439673105,89.92185983399395
186,17.082039206149055,True,14,0.002944995044737886,0.06105238609836369,0.054049489221402576,90.19673579398659
187,12.956049698032439,True,21,0.0023422677088824617,0.060136600306888235,0.0572149379267579,90.7099915969884
188,15.709161455091088,True,17,0.0030734300341323517,0.05923455130228491,0.051890350768671316,91.04067711398238
189,15.841073767634224,True,17,0.010408522963906874,0.058346033032750634,0.059445548364344764,91.3559970879869
190,12.284363719495014,True,22,0.0046046001596787844,0.05747084253725938,0.05966637639159506,91.80720304499846
191,15.464258703030646,True,18,0.0003858477613469802,0.05660877989920048,0.05069334598051177,92.08722065499751
192,12.91813469082117,True,21,0.0040856605454748784,0.055759648200712476,0.0571247794266258,92.51202967399149
193,14.321062361099758,True,19,0.005607220524157852,0.054923253477701786,0.08157698633639436,92.85033265399397
194,13.669218147266657,True,21,0.0029742339274545504,0.054099404675536256,0.06829382106661797,93.16647943298449
195,13.963936861930414,True,20,0.004738825754677434,0.05328791360540321,0.06960149649530649,93.54758362498251
196,17.32703597433865,True,12,0.005151424584544928,0.05248859490132216,0.0683874834018449,93.7441643839993
197,13.158737537369598,True,21,0.0062312727992180905,0.05170126597780233,0.06149278084437052,94.07538786900113
198,14.7539821007289,True,19,0.008716772231993297,0.05092574698813529,0.06737287303334788,94.39537273198948
199,16.501782747276593,True,16,0.004948023693133463,0.05016186078331326,0.056014188448898494,94.73297007998917
200,15.056876531607122,True,19,0.00451242483611225,0.05,0.05864600749000123,95.052465337998
201,11.442229263467016,True,23,0.009329501357965064,0.05,0.06492672528585662,95.53114265500335
202,17.838142579514532,True,8,0.007777819568285311,0.05,0.0662076291628182,95.68782249800279
203,13.840525898477063,True,20,0.004479299761289912,0.05,0.06345950737595558,96.00517668700195
204,11.353442656676634,True,23,0.008423855214088727,0.05,0.05740003336382949,96.33312711198232
205,14.576981303759384,True,19,0.009334104369625063,0.05,0.06032599440138591,96.63052098598564
206,13.54288173620589,True,20,0.0077931280780750845,0.05,0.07050550384446978,97.1246760529757
207,16.40299421790987,True,16,0.0010472000219897137,0.05,0.08431300590746105,97.43817615599255
208,13.467229196801782,True,21,0.01803425807327863,0.05,0.0654528531290236,97.76336313199135
209,17.73283082812559,True,8,0.002148528421763907,0.05,0.06317486567422748,97.89217446299153
210,15.889737524092197,True,16,0.009625048020186266,0.05,0.07053911383263767,98.14030342898332
211,17.467990076146087,True,12,0.0017159917257385804,0.05,0.06670131627470255,98.3036821159767
212,14.644536336837337,True,19,0.007207288240846266,0.05,0.06817495234702763,98.62174319400219
213,13.382517842482777,True,22,0.0018931494261235082,0.05,0.062322494658556854,98.91603637699154
214,15.977922750415745,True,17,0.0029761479395567503,0.05,0.06540580817005213,99.15075275299023
215,15.760837180400266,True,17,0.004641367655090267,0.05,0.07230258842601496,99.44858088198816
216,12.544838075252482,True,22,0.01490543930493693,0.05,0.07182851552285931,99.86056539497804
217,12.248707912481041,True,23,0.0020666498006347567,0.05,0.062222481016879494,100.17403919500066
218,12.445220900606364,True,21,0.011139255383408653,0.05,0.06714246067262832,100.52466977798031
219,17.312483527511358,True,13,0.010113349975625602,0.05,0.058523391301815324,100.71841018999112
220,16.243233068473636,True,17,0.0036511889793542918,0.05,0.058361186810276085,100.98395505099325
221,17.876943696528905,True,8,0.003328391084028961,0.05,0.10270473500713706,101.08789374798653
222,16.676921077954468,True,15,0.001692579064219768,0.05,0.09491708477338155,101.33663379098289
223,11.844495139224456,True,22,0.003561061630583562,0.05,0.07773408581587402,101.73709105199669
224,16.016213335702197,True,16,0.01177991073097967,0.05,0.0668496327707544,101.95798418598133
225,12.516728467168287,True,22,0.01599701525347763,0.05,0.07775538753379475,102.25328539600014
226,10.689973253989592,True,28,0.002923089693088743,0.05,0.07801063957491092,102.67740668100305
227,17.611444027884865,True,11,0.0005734919875381855,0.05,0.08959762481125919,102.84781328198733
228,16.847533343126997,True,14,0.0043885289363329305,0.05,0.08261813835373946,103.01832009598729
229,13.201598970702616,True,21,0.0002735413072255666,0.05,0.07127492635377816,103.27382953598863
230,13.710962309816386,True,20,0.0005203214175129034,0.05,0.07231987928971648,103.55529424999258
231,17.317817775227013,True,12,0.001503036905164623,0.05,0.07873395178467035,103.68852365997736
232,11.624534718936774,True,22,0.013431607522499611,0.05,0.07909399897537449,103.97204893498565
233,17.36330383683089,True,13,0.0013320679554174597,0.05,0.0718656162229868,104.1432329340023
234,12.252896936517208,True,22,0.012951454594175127,0.05,0.0804144897582856,104.43127267798991
235,14.857091125642182,True,19,0.001742680781150141,0.05,0.10495909734776146,104.68250207797973
236,17.68815923203947,True,9,0.004914811003730972,0.05,0.1129147397975127,104.79763770499267
237,15.064255456213141,True,18,0.0067104606410227086,0.05,0.0749640232986874,105.09436524499324
238,11.28514259266667,True,23,0.016018356537733536,0.05,0.07823870816956395,105.52538102900144
239,13.287737285660114,True,21,0.0020808332551544018,0.05,0.07195007366438706,105.89981057398836
240,13.22944740448147,True,21,0.005160459005453477,0.05,0.0778962719653334,106.36127969998051
241,14.626150902407243,True,19,0.010185018692372594,0.05,0.10044901974891361,106.65035177499522
242,15.136580979824066,True,18,0.004772507931327441,0.05,0.0823517416914304,106.83848951300024
243,17.698062632244547,True,9,0.0019777514417663733,0.05,0.0840284147610267,106.94497914999374
244,16.971364445635118,True,14,0.00848455429008782,0.05,0.08966245874762535,107.22663308799383
245,13.579024826665409,True,21,0.012240467092598184,0.05,0.07857946696735564,107.63488109997706
246,17.294535255804657,True,13,0.010992894240919898,0.05,0.08794071525335312,107.85776062199147
247,17.47430074091535,True,12,0.009866114564422462,0.05,0.06689760492493708,108.02428453299217
248,17.02747975056409,True,14,0.005078727091514551,0.05,0.07056127249130181,108.20141498299199
249,17.479760653711857,True,11,0.004434495682522549,0.05,0.06577193635431203,108.42347240197705
250,16.639525121849147,True,15,0.003661184276080004,0.05,0.07426063219706218,108.63889818298048
251,13.48878081976436,True,21,0.0061471513369810715,0.05,0.10833607099595524,108.89840732698212
252,17.607716971449555,True,10,0.00853398186477583,0.05,0.0847016416490078,109.01488242400228
253,15.31714795148,True,18,0.002545122039886938,0.05,0.09232217570145924,109.22589894899284
254,15.48098206249997,True,17,0.005826240815038186,0.05,0.09933086002574247,109.41386016597971
255,15.552072224616131,True,17,0.01295346196778041,0.05,0.09691816349239911,109.70221174898325
256,14.592645570759851,True,19,0.010810363384373245,0.05,0.08737593222605555,109.94972897999105
257,15.028769869776443,True,24,0.0028570051724375878,0.05,0.10492258006706834,110.23575986997457
258,12.482397804153152,True,22,0.012724510099156316,0.05,0.09104089303450151,110.53083872699062
259,17.29060627371073,True,13,0.007686636489031201,0.05,0.0864291380231197,110.67792272797669
260,12.88972939159721,True,21,0.010210009327723535,0.05,0.08749141508624667,110.97066584898857
261,14.099929782655089,True,20,0.012697417659013222,0.05,0.07268733773380517,111.24838017000002
262,16.300580966821872,True,16,0.003351611942261856,0.05,0.0999410254880786,111.48497549098101
263,13.99466510952916,True,19,0.0020147964436429966,0.05,0.08802859642003712,111.76844173899735
264,12.521365725155919,True,21,0.017418583525755205,0.05,0.09208058415069467,112.1327477110026
265,14.361926194862463,True,19,0.010062291125246703,0.05,0.10619278056056876,112.43384738898021
266,16.10731512339553,True,16,0.0013148143401574552,0.05,0.0992143820039928,112.6198657139903
267,13.999180219322444,True,19,0.005013794349945422,0.05,0.09727828381092925,112.83031992899487
268,13.127203680423554,True,19,0.0038009939571320706,0.05,0.09329976572802193,113.12454693799373
269,11.498777594347484,True,22,0.0046170674957306534,0.05,0.08784813908013431,113.44279758498305
270,11.903715356625616,True,21,0.02549928000555801,0.05,0.0892045201645011,113.76276644898462
271,14.357077391564236,True,19,0.004058179737441159,0.05,0.08500168403904688,114.06439369398868
272,12.09840943517629,True,22,0.0011395086611921679,0.05,0.10396399128843438,114.42477276897989
273,17.449500028556212,True,12,0.004246850002505798,0.05,0.0812324086825053,114.59589520998998
274,16.48203977026278,True,16,0.01203443919198749,0.05,0.10388349066488445,114.83397981899907
275,17.328739728115032,True,13,0.0004973697149889822,0.05,0.09594874714429562,115.00898605099064
276,16.53937806333415,True,15,0.016205004841800652,0.05,0.08866298720240592,115.32200833698153
277,17.84213121361099,True,8,0.011997909012868707,0.05,0.10376774054020643,115.47402236098424
278,11.712269775150343,True,24,0.006286195298927932,0.05,0.09227315755560994,115.77431573800277
279,13.134185859037096,True,22,0.011013890541025417,0.05,0.09746936403892258,116.0319551199791
280,12.030451198434458,True,21,0.001631529778051699,0.05,0.10983032750941459,116.33848268399015
281,13.798897070297972,True,20,0.018119558567316396,0.05,0.0884148996323347,116.67415203497512
282,14.86792198444018,True,18,0.009959693904642852,0.05,0.10992013994190428,116.99995453699376
283,15.556223734887316,True,17,0.004611913629485653,0.05,0.09469720874639119,117.20504127300228
284,17.00425661338959,True,15,0.00361513161699209,0.05,0.10074299412469069,117.46481782497722
285,17.336958390206565,True,12,0.007661145115181067,0.05,0.11804594720403354,117.63343214898487
286,11.922785846632905,True,21,0.005060373801314855,0.05,0.09414722326965559,117.89489671497722
287,16.78097392882919,True,13,0.001721327993508076,0.05,0.10409160775060837,118.08656245298334
288,17.59697288761381,True,8,0.0019441324143497224,0.05,0.11025599576532841,118.22597148397472
289,12.892885513813235,True,22,0.0018522728542282874,0.05,0.11105755979025905,118.58693209799821
290,14.160965111572295,True,19,0.004451827788221396,0.05,0.10334466182087597,118.86871085799066
291,12.56172440890223,True,28,0.007547004205935792,0.05,0.10024176777473517,119.31404795899289
292,12.098967412183992,True,22,0.008308793674263404,0.05,0.1070846226066351,119.59354402997997
